order,name,type,varlab,table_name,usecols
675,co_m,double,母亲是否同住,child2010,1
676,t1_m,double,母亲是否有有效个人问卷,child2010,1
677,pid_m,double,母亲个人问卷中对应的样本编码,child2010,1
678,tb1a_a_m,double,母亲属相,child2010,1
679,tb1b_a_m,double,母亲年龄,child2010,1
680,tb1m_a_m,double,母亲出生（月）,child2010,1
681,tb1y_a_m,double,母亲出生（年）,child2010,1
682,tb2_a_m,double,母亲性别,child2010,1
683,tb3_a_m,double,母亲婚姻状况,child2010,1
684,tb4_a_m,double,母亲最高学历,child2010,1
685,tb5_code_a_m,double,母亲主要工作（职业编码）,child2010,1
686,tb501_a_m,double,母亲有无行政/管理职务,child2010,1
687,tb6_a_m,double,母亲（同住）现在是否住在家中,child2010,1
688,tb601_a_m,double,母亲（同住）现在不住在家中原因,child2010,1
689,tb602acode_a_m,double,母亲（同住）：省国标码,child2010,1
690,tb604_a_m,double,母亲（同住）离家时间(月),child2010,1
691,td7_a_m,double,母亲（不同住）现居住地,child2010,1
692,td7spcode_a_m,double,母亲（不同住）外省编码,child2010,1
693,td8_a_m,double,母亲（不同住）户口,child2010,1
694,resd3code,double,3岁时的居住地与出生地地址匹配,child2010,1
695,hkcode,double,户口所在地与出生地地址匹配,child2010,1
696,wz201,double,受访者的理解能力,child2010,1
697,wz202,double,受访者的健康状况,child2010,1
698,wz203,double,受访者的衣装整洁程度,child2010,1
699,wz204,double,受访者的外貌,child2010,1
700,wz205,double,受访者的普通话熟练程度,child2010,1
701,wz206,double,受访者对调查的配合程度,child2010,1
702,wz207,double,受访者智力水平,child2010,1
703,wz208,double,受访者的接人待物水平,child2010,1
704,wz209,double,受访者对调查的兴趣,child2010,1
705,wz210,double,受访者对调查的疑虑,child2010,1
706,wz211,double,受访者回答的可信程度,child2010,1
707,wz212,double,受访者的语言表达能力,child2010,1
708,mathtest,double,数学测试原始得分,child2010,1
709,wordtest,double,字词测试原始得分,child2010,1
710,cfps2010edu_best,double,CFPS2010个人问卷受访者已完成的最高学历,child2010,1
711,cfps2010eduy_best,double,CFPS2010个人问卷受访者已完成的受教育年限,child2010,1
712,cfps2010sch_best,double,CFPS2010个人问卷受访者离校/上学阶段,child2010,1
713,depression,double,抑郁（加总）,child2010,1
714,fdepression,double,抑郁（因子得分）,child2010,1
715,fbirthy,double,父亲出生年-综合变量,child2010,1
716,feduc,double,父亲最高学历,child2010,1
717,foccupcode,double,父亲主要职业编码（国标）,child2010,1
718,foccupisco,double,父亲主要职业ISCO88,child2010,1
719,fparty,double,父亲政治面貌,child2010,1
720,mbirthy,double,母亲出生年-综合变量,child2010,1
721,meduc,double,母亲最高学历,child2010,1
722,moccupcode,double,母亲主要职业编码（国标）,child2010,1
723,moccupisco,double,母亲主要职业ISCO88,child2010,1
724,mparty,double,母亲政治面貌,child2010,1
725,releaseversion,double,,child2010,1
726,interviewerid,double,访员编号,child2010,1
1,pid,double,个人id,famconf2010,1
2,fid,double,2010年家户样本编码,famconf2010,1
3,cid,double,村居样本代码,famconf2010,1
4,provcd,double,省国标码,famconf2010,1
5,countyid,double,区县顺序码,famconf2010,1
6,psu,double,primary sampling unit,famconf2010,1
7,subpopulation,double,抽样子总体,famconf2010,1
8,subsample,double,是否在全国再抽样样本中,famconf2010,1
9,code_a_p,double,个人家庭内部编码,famconf2010,1
10,tb2_a_p,double,个人性别,famconf2010,1
11,birthy_best,double,出生日期（年）-修正,famconf2010,1
12,tb1y_a_p,double,个人出生（年）,famconf2010,1
13,tb1m_a_p,double,个人出生（月）,famconf2010,1
14,tb1b_a_p,double,2010年个人年龄,famconf2010,1
15,tb1a_a_p,double,个人属相,famconf2010,1
16,alive_a_p,double,2010年个人是否健在,famconf2010,1
17,tb3_a_p,double,2010年个人婚姻状况,famconf2010,1
18,tb4_a_p,double,2010年个人最高学历,famconf2010,1
19,tb6_a_p,double,2010年个人是否住在家中,famconf2010,1
20,tb604_a_p,double,2010年个人离家时间（月）,famconf2010,1
21,tb601_a_p,double,2010年个人不住在家中原因,famconf2010,1
22,tb602acode_a_p,double,2010年离家人（个人）的省国标码,famconf2010,1
23,co_p,double,2010年个人是否同住,famconf2010,1
24,td7_a_p,double,2010年个人（不同住）现居住地,famconf2010,1
25,td7spcode_a_p,double,个人（不同住）外省编码,famconf2010,1
26,td8_a_p,double,2010年个人（不同住）户口类型,famconf2010,1
27,tb5_code_a_p,double,2010年个人主要工作（职业编码）,famconf2010,1
28,tb501_a_p,double,2010年个人有无行政/管理职务,famconf2010,1
29,tb5_isco_a_p,double,2010年个人职业ISCO88编码,famconf2010,1
30,tb5_isei_a_p,double,2010年个人职业ISEI得分,famconf2010,1
31,tb5_siops_a_p,double,2010年个人职业声望得分,famconf2010,1
32,code_a_f,double,父亲家庭内部编码,famconf2010,1
33,t1_f,double,2010年父亲是否有有效问卷,famconf2010,1
34,pid_f,double,2010年父亲样本编码,famconf2010,1
35,tb2_a_f,double,父亲性别,famconf2010,1
36,tb1y_a_f,double,父亲出生（年）,famconf2010,1
37,tb1m_a_f,double,父亲出生（月）,famconf2010,1
38,tb1b_a_f,double,2010年父亲年龄,famconf2010,1
39,tb1a_a_f,double,父亲属相,famconf2010,1
40,alive_a_f,double,2010年父亲是否健在,famconf2010,1
41,tb3_a_f,double,2010年父亲婚姻状况,famconf2010,1
42,tb4_a_f,double,2010年父亲最高学历,famconf2010,1
43,tb6_a_f,double,2010年父亲是否住在家中,famconf2010,1
44,tb604_a_f,double,2010年父亲离家时间（月）,famconf2010,1
45,tb601_a_f,double,2010年父亲不住在家中原因,famconf2010,1
46,tb602acode_a_f,double,2010年离家人（父亲）的省国标码,famconf2010,1
47,co_f,double,2010年父亲是否同住,famconf2010,1
48,td7_a_f,double,2010年父亲（不同住）现居住地,famconf2010,1
49,td7spcode_a_f,double,父亲（不同住）外省编码,famconf2010,1
50,td8_a_f,double,2010年父亲（不同住）户口类型,famconf2010,1
51,tb5_code_a_f,double,2010年父亲主要工作（职业编码）,famconf2010,1
52,tb501_a_f,double,2010年父亲有无行政/管理职务,famconf2010,1
53,tb5_isco_a_f,double,2010年父亲的职业ISCO88编码,famconf2010,1
54,tb5_isei_a_f,double,2010年父亲的职业ISEI得分,famconf2010,1
55,tb5_siops_a_f,double,2010年父亲的职业声望得分,famconf2010,1
56,code_a_m,double,母亲家庭内部编码,famconf2010,1
57,t1_m,double,2010年母亲是否有有效问卷,famconf2010,1
58,pid_m,double,2010年母亲样本编码,famconf2010,1
59,tb2_a_m,double,母亲性别,famconf2010,1
60,tb1y_a_m,double,母亲出生（年）,famconf2010,1
61,tb1m_a_m,double,母亲出生（月）,famconf2010,1
62,tb1b_a_m,double,2010年母亲年龄,famconf2010,1
63,tb1a_a_m,double,母亲属相,famconf2010,1
64,alive_a_m,double,2010年母亲是否健在,famconf2010,1
65,tb3_a_m,double,2010年母亲婚姻状况,famconf2010,1
66,tb4_a_m,double,2010年母亲最高学历,famconf2010,1
67,tb6_a_m,double,2010年母亲是否住在家中,famconf2010,1
68,tb604_a_m,double,2010年母亲离家时间（月）,famconf2010,1
69,tb601_a_m,double,2010年母亲不住在家中原因,famconf2010,1
70,tb602acode_a_m,double,2010年离家人（母亲）的省国标码,famconf2010,1
71,co_m,double,2010年母亲是否同住,famconf2010,1
72,td7_a_m,double,2010年母亲（不同住）现居住地,famconf2010,1
73,td7spcode_a_m,double,母亲（不同住）外省编码,famconf2010,1
74,td8_a_m,double,2010年母亲（不同住）户口类型,famconf2010,1
75,tb5_code_a_m,double,2010年母亲主要工作（职业编码）,famconf2010,1
76,tb501_a_m,double,2010年母亲有无行政/管理职务,famconf2010,1
77,tb5_isco_a_m,double,2010年母亲的职业ISCO88编码,famconf2010,1
78,tb5_isei_a_m,double,2010年母亲的职业ISEI得分,famconf2010,1
79,tb5_siops_a_m,double,2010年母亲的职业声望得分,famconf2010,1
80,code_a_s,double,配偶家庭内部编码,famconf2010,1
81,t1_s,double,2010年配偶是否有有效问卷,famconf2010,1
82,pid_s,double,2010年配偶样本编码,famconf2010,1
83,tb2_a_s,double,配偶性别,famconf2010,1
84,tb1y_a_s,double,配偶出生（年）,famconf2010,1
85,tb1m_a_s,double,配偶出生（月）,famconf2010,1
86,tb1b_a_s,double,2010年配偶年龄,famconf2010,1
87,tb1a_a_s,double,配偶属相,famconf2010,1
88,alive_a_s,double,2010年配偶是否健在,famconf2010,1
89,tb3_a_s,double,2010年配偶婚姻状况,famconf2010,1
90,tb4_a_s,double,2010年配偶最高学历,famconf2010,1
91,tb6_a_s,double,2010年配偶是否住在家中,famconf2010,1
92,tb604_a_s,double,2010年配偶离家时间（月）,famconf2010,1
93,tb601_a_s,double,2010年配偶不住在家中原因,famconf2010,1
94,tb602acode_a_s,double,2010年离家人（配偶）的省国标码,famconf2010,1
95,co_s,double,2010年配偶是否同住,famconf2010,1
96,td7_a_s,double,2010年配偶（不同住）现居住地,famconf2010,1
97,td7spcode_a_s,double,配偶（不同住）外省编码,famconf2010,1
98,td8_a_s,double,2010年配偶（不同住）户口类型,famconf2010,1
99,tb5_code_a_s,double,2010年配偶主要工作（职业编码）,famconf2010,1
100,tb501_a_s,double,2010年配偶有无行政/管理职务,famconf2010,1
101,tb5_isco_a_s,double,2010年配偶的职业ISCO88编码,famconf2010,1
102,tb5_isei_a_s,double,2010年配偶的职业ISEI得分,famconf2010,1
103,tb5_siops_a_s,double,2010年配偶的职业声望得分,famconf2010,1
104,code_a_c1,double,孩子1家庭内部编码,famconf2010,1
105,bio_c1,double,孩子1是否是血缘子女,famconf2010,1
106,t1_c1,double,2010年孩子1是否有有效问卷,famconf2010,1
107,pid_c1,double,2010年孩子1样本编码,famconf2010,1
108,tb2_a_c1,double,孩子1性别,famconf2010,1
109,tb1y_a_c1,double,孩子1出生（年）,famconf2010,1
110,tb1m_a_c1,double,孩子1出生（月）,famconf2010,1
111,tb1b_a_c1,double,2010年孩子1年龄,famconf2010,1
112,tb1a_a_c1,double,孩子1属相,famconf2010,1
113,alive_a_c1,double,2010年孩子1是否健在,famconf2010,1
114,tb3_a_c1,double,2010年孩子1婚姻状况,famconf2010,1
115,tb4_a_c1,double,2010年孩子1最高学历,famconf2010,1
116,tb6_a_c1,double,2010年孩子1是否住在家中,famconf2010,1
117,tb604_a_c1,double,2010年孩子1离家时间（月）,famconf2010,1
118,tb601_a_c1,double,2010年孩子1不住在家中原因,famconf2010,1
119,tb602acode_a_c1,double,2010年离家人（孩子1）的省国标码,famconf2010,1
120,co_c1,double,2010年孩子1是否同住,famconf2010,1
121,td7_a_c1,double,2010年孩子1（不同住）现居住地,famconf2010,1
122,td7spcode_a_c1,double,孩子1（不同住）外省编码,famconf2010,1
123,td8_a_c1,double,2010年孩子1（不同住）户口类型,famconf2010,1
124,tb5_code_a_c1,double,2010年孩子1主要工作（职业编码）,famconf2010,1
125,tb501_a_c1,double,2010年孩子1有无行政/管理职务,famconf2010,1
126,tb5_isco_a_c1,double,2010年孩子1的职业ISCO88编码,famconf2010,1
127,tb5_isei_a_c1,double,2010年孩子1的职业ISEI得分,famconf2010,1
128,tb5_siops_a_c1,double,2010年孩子1的职业声望得分,famconf2010,1
129,code_a_c2,double,孩子2家庭内部编码,famconf2010,1
130,bio_c2,double,孩子2是否是血缘子女,famconf2010,1
131,t1_c2,double,2010年孩子2是否有有效问卷,famconf2010,1
132,pid_c2,double,2010年孩子2样本编码,famconf2010,1
133,tb2_a_c2,double,孩子2性别,famconf2010,1
134,tb1y_a_c2,double,孩子2出生（年）,famconf2010,1
135,tb1m_a_c2,double,孩子2出生（月）,famconf2010,1
136,tb1b_a_c2,double,2010年孩子2年龄,famconf2010,1
137,tb1a_a_c2,double,孩子2属相,famconf2010,1
138,alive_a_c2,double,2010年孩子2是否健在,famconf2010,1
